stock_code,corp_name,year,quarter,label,총자산증가율,유동자산증가율,매출액증가율,순이익증가율,영업이익증가율,매출액순이익률,매출총이익률,자기자본순이익률,매출채권회전율,재고자산회전율,총자본회전율,유형자산회전율,매출원가율,부채비율,유동비율,자기자본비율,당좌비율,비유동자산장기적합률,순운전자본비율,차입금의존도,현금비율,유형자산,무형자산,무형자산상각비,유형자산상각비,감가상각비,총자본영업이익률,총자본순이익률,유보액/납입자본비율,총자본투자효율
044060,조광ILI,2014,ANNUAL,1,4.0504061068713275,14.314047155811737,-6.960360341452485,-523.093865089687,-4.764896396590864,11.890326939055239,33.422368939796314,7.607741762375329,4.240497699262688,-2.4037397921736234,0.4791454110361757,0.4791454110361757,-66.57763106020369,33.534853141444756,260.3650648152888,74.88681617380934,178.23685776856038,,25.913474096196374,0.0,49.682408728687676,17901075856.0,321127349.0,,,,5.576239680270496,5.697195588568135,285.1690563920458,0.05697195588568135
